name,category,type,district,wgs_lng,wgs_lat,weight
四川省公安厅交通管理局,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,金牛区,104.006834,30.712673,3
金泉派出所,government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.005659,30.718801,1
金泉街办通信管理站,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,金牛区,104.003859,30.718689,1
金泉派出所跃进村警务室,government,政府机构及社会团体;公检法机构;社会治安机构,金牛区,104.022538,30.712164,8
四川省汶川地震灾区重建基金会,government,政府机构及社会团体;社会团体;慈善机构,金牛区,104.017929,30.710616,1
中共跃进社区总支部委员会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.016847,30.714411,1
西华派出所(华丰路),government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.02372,30.716154,1
中国五金机电指数发布中心,government,政府机构及社会团体;政府机关;政府机关相关,金牛区,104.027867,30.713551,1
沙河街道社会管理服务工作长久中队,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,金牛区,104.040173,30.713031,1
共青团长久支部,government,政府机构及社会团体;社会团体;共青团,金牛区,104.039946,30.714544,9
金牛区社区服务中心,government,政府机构及社会团体;政府机关;区县级政府及事业单位,金牛区,104.048082,30.710613,13
九里堤派出所,government,政府机构及社会团体;公检法机构;公安警察,金牛区,104.04443,30.709195,8
治安岗亭,government,政府机构及社会团体;公检法机构;社会治安机构,金牛区,104.045684,30.716415,3
五福社区,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.059996,30.717381,1
成都市乒乓球运动管理中心(星科北街),government,政府机构及社会团体;政府机关;地市级政府及事业单位,金牛区,104.054419,30.714411,1
双水碾派出所,government,政府机构及社会团体;公检法机构;公安警察,成华区,104.069273,30.712585,21
花径路社区,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,金牛区,104.067209,30.71045,8
沙河源街道办事处,government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,金牛区,104.067261,30.718701,8
